9.5031414032, -113.465072632, -0.014006767422, 0.181027323008, -0.000183108670171, -89.9953842163
-27.6114501953, -131.141571045, -0.00888405088335, -0.105717658997, -0.0889587402344, -2.89697313309
-3.28614282608, -163.114318848, -0.00539588928223, -0.106325551867, -0.0287170354277, 99.0090713501
-23.1155700684, -194.000640869, -0.047486115247, -0.0173691697419, 0.000154316992848, -0.00030517578125
68.0561599731, -255.000137329, 0.0380073525012, 0.0440069064498, -0.00357055617496, 0.0108422487974
70.1505050659, -279.932342529, -0.0127816386521, -0.0225464534014, -0.113555893302, 78.3429260254
89.970375061, -244.495498657, 0.0060147093609, -0.0483030937612, -0.00506591890007, -94.7307739258
105.09828949, -257.996002197, -0.0527608841658, 0.477812677622, -0.000213623017771, 179.992492676
177.359970093, -257.644256592, 0.0380391702056, -0.2450876683, -0.0508727952838, 174.31539917
127.451530457, -253.999542236, -0.0459448620677, -0.204311430454, 0.000127204271848, -0.0093994140625
159.603866577, -237.285934448, -0.00611450197175, -0.0314598493278, 0.0289007667452, -87.0172805786
165.629043579, -276.24029541, -0.0469274111092, -0.0672295466065, 0.00128964602482, 116.75945282
152.500961304, -232.681381226, -0.050170134753, 0.2221314013, 0.000241979942075, 89.9944076538
155.227386475, -168.93649292, 2.0906894207, -12.7724533081, 0.701919972897, -92.5219955444
153.039901733, -107.657730103, 7.98086643219, 0.224624425173, 0.00241150218062, -88.7393798828
62.3270263672, -130.080566406, 7.23160934448, 7.18057060242, 0.0353160649538, 2.0517604351
127.170501709, -128.340652466, 7.99817657471, -0.439789026976, -0.0595092661679, -1.09570288658
126.050971985, -72.4004898071, 7.95664358139, -0.428191363811, -0.0102844228968, 3.84344744682
146.500137329, 65.9986572266, 0.0346467196941, 0.0197870563716, -0.0220642089844, 0.000211685677641
